Date,B3SA3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LWSA3.SA,MLAS3.SA,PETR4.SA,POSI3.SA,PSSA3.SA,TOTS3.SA,VALE3.SA,^BVSP
2021-08-17,38061000,45561120,7195500,2069300.0,3396300.0,52493741,13538300.0,13351100.0,93623700,9512800,7483200,4361088,23402600,11218200.0
2021-08-18,49187200,46310550,5919700,1853100.0,3957300.0,80983284,13228900.0,3497000.0,86103100,5376400,4763600,4938103,35379200,11745800.0
2021-08-19,35059300,56256860,7134400,1085000.0,2295000.0,35725284,10169800.0,4979100.0,80808200,4444300,3364600,5309313,60456900,10525900.0
2021-08-20,31296800,31478480,5037700,1241400.0,2427900.0,43527113,6951500.0,4016600.0,88445600,5331900,2099000,3296178,31351100,8929300.0
2021-08-23,36205000,31936080,5936000,1332700.0,1022700.0,32878334,4394100.0,570800.0,70161500,5292700,4593200,2941409,19773500,7853000.0
2021-08-24,33260300,40907240,4857000,1060800.0,1216300.0,26624241,4398500.0,1767200.0,49831400,7721200,3164000,3376575,29779200,9181000.0
2021-08-25,20126000,20103600,4637000,751400.0,2907800.0,17470664,5094100.0,1134100.0,46031200,9031600,2962400,4294425,15088600,7520100.0
2021-08-26,28614800,33102630,5068800,711800.0,2941100.0,27684101,5868700.0,523000.0,41061300,10799700,1608000,4733401,18032300,8426900.0
2021-08-27,23793100,22746900,4459300,595500.0,2638600.0,25431145,3157600.0,1770100.0,76465300,9049500,1974800,2797155,19572800,7323600.0
2021-08-30,22561400,22814990,4897700,634800.0,1549800.0,19198930,2157800.0,1636100.0,61054000,5321100,2106000,2436171,13031600,6391900.0
2021-08-31,48739900,35247850,11949300,1735400.0,1662400.0,62162052,5526100.0,1532400.0,110574300,8016800,4324200,5377179,20433600,11535600.0
2021-09-01,52051300,26944060,8142200,470100.0,2020600.0,29395599,6292500.0,1493500.0,69430400,7748300,4013600,6442690,20847500,9523000.0
2021-09-02,47149900,42032980,9178500,601600.0,1211200.0,41121270,5233400.0,1171700.0,56052000,10797500,2427800,3864170,24448600,9862800.0
2021-09-03,51109700,48821960,9393500,1866600.0,2843300.0,86805573,5867700.0,503700.0,58182700,8390100,4467200,5297183,38716500,12517500.0
2021-09-06,14605300,17038560,2152700,419100.0,1039200.0,51955951,2904300.0,994800.0,26770700,4412900,1355200,1471005,11916100,5111300.0
2021-09-08,63466700,58961320,7641400,704500.0,1754400.0,74431278,7296400.0,916600.0,80378400,11944300,2899400,6160198,22635100,12254400.0
2021-09-09,58011400,76710590,7399100,1975800.0,1981200.0,74467829,4928500.0,1987400.0,156617100,12647900,2751800,4000906,28997700,13890600.0
2021-09-10,60589600,55216260,7874800,1099000.0,4032900.0,28060751,4921600.0,2053700.0,78379900,13473300,1694600,3936347,18022000,11155700.0
2021-09-13,36232300,41682960,6297400,630900.0,3012400.0,26976785,4198000.0,1356900.0,63317900,5785500,2384400,3510700,18832800,9253400.0
2021-09-14,28742600,36636930,4130700,766700.0,2135100.0,44825147,12007500.0,4243000.0,65497300,7073300,2389000,2913200,25571600,9034100.0
2021-09-15,26496700,18948050,4397500,512100.0,2328000.0,27997474,5792800.0,3925500.0,67274100,4134000,4669400,3069300,35084400,9456800.0
2021-09-16,42661400,74356480,4065700,566900.0,1403800.0,91450748,4220500.0,1674900.0,65567700,4925800,3057600,1907700,39726500,10685500.0
2021-09-17,70010200,88977020,6946200,698800.0,2917600.0,62888233,7563500.0,1014600.0,131694100,6465200,4870800,4145900,74648800,14827600.0
2021-09-20,45113100,83070790,4508700,1123400.0,2721300.0,71799968,3817000.0,2189700.0,80260600,7022900,3292000,2797700,49636100,11500200.0
2021-09-21,67286600,54100090,2981300,753200.0,3825400.0,47609475,3258300.0,901900.0,64570200,5187600,3318000,3213400,32380300,11247700.0
2021-09-22,108149000,42577590,3196300,750300.0,3791400.0,56248581,3945200.0,1768000.0,70231800,6501700,2828000,6548300,62161000,12158600.0
2021-09-23,53091800,51252410,5932100,475700.0,2193900.0,66013576,4766100.0,6170700.0,84480600,7000800,1869400,4835200,47485400,11476300.0
2021-09-24,44537200,44736120,5855600,555200.0,1336700.0,42999541,4084000.0,1418600.0,44821500,5051200,1989800,6379100,26631600,9121200.0
2021-09-27,44348800,89182170,5882800,690200.0,1761900.0,59387419,7991500.0,1334400.0,89178700,5981400,1869600,5048500,38386300,10739700.0
2021-09-28,59678700,109024520,9803900,1263800.0,1337600.0,85255347,8687200.0,2501100.0,117874300,8468900,2866200,5090200,35896000,13190800.0
2021-09-29,44155500,63995360,10865300,1154200.0,1374200.0,62434943,5162200.0,2694900.0,58731700,6031500,1983600,6357700,39704900,11372600.0
2021-09-30,41870800,77271700,7396500,471700.0,1945000.0,70019953,8421200.0,1761100.0,65744000,4766400,3165800,4989100,39151000,13160600.0
2021-10-01,59150700,46504920,3987100,673500.0,1360100.0,47380472,6159600.0,1423800.0,60983200,5646600,4045600,3119300,23191700,10779100.0
2021-10-04,56757200,42585840,6951100,452300.0,2531600.0,44997424,4096400.0,1632200.0,106937000,2786100,2470200,5617500,25090000,11814200.0
2021-10-05,30677800,35939200,6462600,422500.0,3804700.0,50910763,5508200.0,3977800.0,100469100,3998300,3014400,4686700,21889400,10379000.0
2021-10-06,61558800,38029200,8951300,1804400.0,3430300.0,48052940,11786400.0,25184400.0,84599400,3333400,4327800,3905100,27318400,13279200.0
2021-10-07,38495700,63955540,6771000,516000.0,2542600.0,40900127,4499300.0,4649800.0,60551100,3675300,5869200,2553600,33115300,10646000.0
2021-10-08,46120200,75912210,5314100,634000.0,1449200.0,50150782,4205900.0,1837200.0,84170500,4001700,3135800,4048600,37172600,12871400.0
2021-10-11,60596300,39408270,4407200,734100.0,1412700.0,39117492,4515600.0,829300.0,76466700,3866400,2518400,3978100,28327900,10283700.0
2021-10-13,127162500,51281670,7657600,1724600.0,1789400.0,36672084,7798300.0,1226000.0,55605400,4120900,2149000,3287500,32052800,11732700.0
2021-10-14,46378200,49092780,7013600,528400.0,1739600.0,46044314,4049000.0,1526500.0,76172700,5872300,3050800,2587800,24030000,8956200.0
2021-10-15,65203700,64975020,4630300,770800.0,696400.0,42411836,3773700.0,799500.0,72479900,3327400,2164800,1956700,26927200,11174900.0
2021-10-18,40108700,40842340,4367800,1814800.0,825100.0,30860407,4953900.0,974200.0,68971300,3846200,1738200,2213300,20912800,11201300.0
2021-10-19,82966200,49452260,5938100,1857200.0,1187000.0,58700147,7827900.0,939400.0,111484000,3279400,4886400,3481700,20804500,14129200.0
2021-10-20,82492500,53331080,4302000,2010400.0,1327400.0,37264636,8770900.0,4979800.0,56063300,6249500,3334800,3635700,27576600,11735800.0
2021-10-21,90673900,63172340,12391000,2707100.0,3032200.0,63425762,7537000.0,1869300.0,101567700,4941100,7102500,5030500,37556500,16507700.0
2021-10-22,75684300,85791750,13063100,6205900.0,2115200.0,86302630,19306700.0,4526800.0,138384700,8836500,5536600,6620300,35142600,21165700.0
2021-10-25,33953800,27476570,10325000,2322900.0,1332600.0,28778155,8533800.0,1638400.0,135830600,5410600,2454100,5128300,17950000,11512100.0
2021-10-26,52824000,40538850,5159700,1670300.0,865700.0,32284864,6977700.0,4370900.0,57865600,4910200,1579700,5070000,16674100,10762200.0
2021-10-27,42613500,31750950,5737100,930600.0,2201300.0,26000509,6275300.0,4211900.0,57579200,3532100,1674900,4343000,20087300,10831300.0
2021-10-28,33972100,29216880,4222500,1043700.0,6099300.0,31249765,5956400.0,1959300.0,89578000,6226500,3859900,3975200,22719000,11502900.0
2021-10-29,25194500,30768100,6367900,1687400.0,2553600.0,41546262,6245900.0,1510600.0,157340000,3935000,1951700,3145300,30268500,12595800.0
2021-11-01,23616800,30642040,3743100,1045100.0,1711500.0,39552441,5561700.0,823900.0,102157200,3015200,1932100,4433400,19649600,10734800.0
2021-11-03,60895800,50494950,7400100,1430800.0,1443200.0,47584322,8044100.0,1379100.0,83475800,4451600,2775500,5473700,77316900,14696900.0
2021-11-04,25384000,78727770,4141900,1171000.0,1068800.0,48115562,5823700.0,2535100.0,92603400,3131300,1694400,3870000,30122100,12084000.0
2021-11-05,34580400,118130540,3727100,672200.0,1243900.0,67425457,5377200.0,3819100.0,86264000,3749300,1344100,3789900,35954600,12595000.0
2021-11-08,19849400,56784310,5001700,664800.0,866200.0,30652234,3824300.0,1687200.0,59704100,2310700,2072300,1773900,27722000,9358000.0
2021-11-09,32675500,66943360,6207900,617000.0,1258800.0,32689943,3995800.0,2287500.0,73021700,2997300,2333400,2470200,20961500,11021200.0
2021-11-10,41159000,96874910,3668700,1410400.0,2168600.0,44969126,4432300.0,1433800.0,68176300,4567100,2070800,2502100,22492600,12277400.0
2021-11-11,48066000,39270990,4000500,1057900.0,3325100.0,27874719,9753500.0,1622100.0,60848900,7258100,3932100,4158400,28795100,12661400.0
2021-11-12,37965000,46733060,3203000,1346600.0,1502000.0,25426297,7980800.0,1663800.0,85962500,3884400,2263100,3167800,24542500,13248100.0
2021-11-16,45374400,41142090,2882000,1667100.0,955300.0,31167229,19063000.0,2369200.0,60978200,4625800,2171800,2999200,17207900,11579400.0
2021-11-17,54681400,43446370,4703500,1405500.0,980900.0,37297519,19219500.0,3327400.0,82106800,4534400,2763300,2805600,25487600,12832200.0
2021-11-18,40061500,61360750,2552900,1032300.0,959900.0,41643470,20238300.0,1638200.0,63993000,3024100,1427900,3281700,51343900,10905700.0
2021-11-19,37670500,43549440,5657500,644700.0,1238800.0,38170954,10818600.0,1058000.0,85893800,3054800,2561000,2859600,26849500,11101500.0
2021-11-22,21141000,41808360,3923300,1753900.0,1271000.0,36200845,11334800.0,1095400.0,59195200,2617100,4257600,5727100,44693500,10410000.0
2021-11-23,44404300,41310170,5311400,1609600.0,1656100.0,27564621,25637500.0,3097200.0,108382300,3679700,1904900,7489900,30391600,13032400.0
2021-11-24,24597700,37099150,4065100,390900.0,1390300.0,31096485,19116400.0,1212900.0,64263300,3584000,1124200,5279100,20764100,10466600.0
2021-11-25,14066600,17497370,3820600,671000.0,1288400.0,20823569,8169300.0,897500.0,104052200,3188200,1605400,1709700,17199200,7890400.0
2021-11-26,20776900,43187100,3493300,1115900.0,913400.0,33807972,8155000.0,1209400.0,108871800,4332400,1704500,2477800,22664200,10969100.0
2021-11-29,54291200,30746980,3568900,544300.0,1384000.0,25289000,6737000.0,1636400.0,84672200,3567700,2216300,3276000,18164000,10283300.0
2021-11-30,63350400,65055100,8465200,1971000.0,1532100.0,75746212,11912200.0,10314900.0,129384600,3225400,2239100,9795700,42668700,18195100.0
2021-12-01,34282100,42846430,5615900,1824400.0,2177700.0,40900651,16944300.0,3110000.0,135078600,4837300,3631100,6636500,28194700,13762900.0
2021-12-02,39238000,64814970,4028300,819800.0,1439900.0,33192755,14026400.0,2068000.0,191410300,6180600,2297400,6282500,24888400,14846500.0
2021-12-03,32305400,41316880,5251900,1174100.0,1070700.0,34261393,16293700.0,1158400.0,105133000,5725000,2284600,6280400,34451500,14581500.0
2021-12-06,33061100,46710070,5211400,824800.0,899900.0,30573629,8840500.0,1219700.0,66142300,5089600,1527600,5353400,28848800,11127500.0
2021-12-07,37919100,47259850,5143200,948000.0,1070900.0,29062575,10361400.0,1960400.0,98989300,5001400,1821700,3240000,37125100,11773100.0
2021-12-08,38567900,35081420,10585700,1258400.0,739200.0,44601516,11237900.0,1718200.0,71167700,5995600,3817300,2463200,24281000,13166800.0
2021-12-09,33872800,28753890,4570800,451300.0,945000.0,25712420,9067500.0,1018800.0,67668200,4250100,2355000,3040300,16925200,11082900.0
2021-12-10,41867200,30212710,2970000,454100.0,906900.0,17892905,6134800.0,948100.0,38517500,3999600,1977900,3849700,16827100,10466000.0
2021-12-13,33946900,33137500,4810100,757700.0,1032600.0,47671180,9188200.0,1356400.0,45448700,3334200,2244000,4038500,31699100,12512300.0
2021-12-14,27329200,45201860,3644700,992200.0,944600.0,40460724,11118100.0,762700.0,56833800,2446200,1827200,3764300,21063500,11604300.0
2021-12-15,67091300,44282040,4291000,471400.0,575200.0,38489960,12039000.0,698100.0,55085100,3080900,1810800,6535900,22112200,12663100.0
2021-12-16,45439000,39404310,4245500,835200.0,696700.0,33408788,7527100.0,883400.0,56545700,2974100,1521300,5878100,30125700,13754600.0
2021-12-17,53507900,62958720,5522800,885900.0,1074400.0,43514537,6359500.0,6531200.0,93593700,2494500,1348100,7953500,38744500,14934300.0
2021-12-20,27057700,49098940,3031500,694400.0,855700.0,33692291,5782200.0,1470200.0,106282500,2022300,830600,5623200,19195400,10570000.0
2021-12-21,27019000,24044790,4070200,900100.0,816600.0,30657406,7134600.0,892200.0,40454500,1787600,1215900,4086500,19590300,9041600.0
2021-12-22,25447000,33019030,2236800,457300.0,715100.0,18885214,7976400.0,1410200.0,33734500,1888400,1046500,3286300,18655600,8052900.0
2021-12-23,38242300,29967190,2563800,800500.0,509300.0,15051151,6690900.0,1674800.0,28713600,1672900,2401600,2731000,13121200,7283600.0
2021-12-27,26053300,22208010,2133600,1047200.0,745200.0,19152597,5048300.0,1412200.0,44227900,5040300,530300,3040900,11371400,7594900.0
2021-12-28,15521100,19267820,2635700,316500.0,735700.0,15700830,4090400.0,1024000.0,30688100,4047100,521800,3269600,18923700,7509000.0
2021-12-29,13617300,15056580,1518800,550400.0,611400.0,16092982,4765800.0,1800200.0,35508400,8259700,960300,3205000,12113500,6590000.0
2021-12-30,17778000,36097050,7155000,632000.0,1670100.0,29099900,6079900.0,3932200.0,43229100,8949200,3010600,4400600,26568500,11138100.0
2022-01-03,31212300,35620970,3011900,516500.0,748000.0,35612654,6082100.0,1121100.0,52704700,5908800,1503200,5585200,18557200,11128500.0
2022-01-04,42526400,110060060,2643100,1569000.0,969700.0,48449759,8925500.0,747900.0,51739200,3765300,3087000,4411900,18178700,11491600.0
2022-01-05,29393700,45808070,3999600,1702800.0,2221100.0,43311224,12654700.0,894600.0,78459800,3639800,3365000,6063700,22039000,0.0
2022-01-06,55641200,36651120,4131100,2773600.0,1350200.0,31671413,12254500.0,4447000.0,61163100,5035600,2025100,6944800,22044100,11749200.0
2022-01-07,40712800,84778540,7375900,3334000.0,1170900.0,26758587,7540700.0,765900.0,47507600,4321700,2350500,4759200,35213100,11733200.0
2022-01-10,24753100,51092910,7088100,1250100.0,1390800.0,27050300,7836900.0,2901900.0,37455200,3353900,2245500,4583200,25056700,10264700.0
2022-01-11,49955600,53026600,3407200,805800.0,1182800.0,46963122,31498700.0,840500.0,73623800,4328800,2353800,5945200,28418800,12421500.0
2022-01-12,51902800,49113570,9216500,1431500.0,717000.0,38752371,27970400.0,803300.0,81378200,4196700,1863000,5128000,27335400,13026500.0
2022-01-13,41573700,57497660,5266200,888300.0,675800.0,51258460,26740500.0,606300.0,76717500,3071200,1118200,5113500,23154200,11712300.0
2022-01-14,58924300,56481590,3327700,826500.0,783800.0,47802950,20487200.0,612400.0,96458800,3121600,1228700,2955000,21183400,11457100.0
2022-01-17,34504100,21673410,4170200,697800.0,665500.0,18208087,8459000.0,294200.0,35675900,2249700,2146900,2899600,9688500,6924200.0
2022-01-18,27785000,74687690,8928100,1086300.0,1287800.0,52015940,15900800.0,1069400.0,78198800,2743500,3527700,5118800,24080200,11221900.0
2022-01-19,28462100,50084980,6863400,892100.0,1348400.0,34851680,19971100.0,405500.0,77480200,2745100,2516900,6249700,29332500,12595600.0
2022-01-20,86698700,28939130,5461400,1482100.0,1678100.0,26755094,18622400.0,1170900.0,85353100,4156900,2187700,5424300,22748800,13630500.0
2022-01-21,80553900,44387750,3051700,952700.0,1395300.0,33462863,14923600.0,1255200.0,61345400,4463500,1689200,4118900,32752300,13408400.0
2022-01-24,87684000,86358580,6644200,820200.0,1519700.0,31679523,16575700.0,906300.0,79117100,3508100,2198300,3324500,29040100,12700800.0
2022-01-25,71382800,74485400,4714600,509000.0,1649400.0,32250721,13688000.0,1668100.0,98358500,2909100,2694800,4661800,22490500,13713900.0
2022-01-26,71973700,75827730,9341100,692200.0,2170000.0,36775262,15098300.0,2894000.0,98679900,4024300,3042300,6923500,25806800,15513800.0
2022-01-27,83843000,65708720,8741000,633500.0,1228300.0,26871629,17420600.0,3147300.0,90631000,5120200,2384100,6609600,20994900,14812000.0
2022-01-28,80767700,49132160,5963300,727900.0,1260400.0,23530783,12523000.0,1617400.0,117400500,2421100,1508600,3686500,28453000,13520100.0
2022-01-31,52205200,62474390,6267200,717500.0,1094800.0,34632459,10113200.0,1849800.0,62450300,2554800,3820000,6017200,31397700,12190800.0
2022-02-01,35998000,29653910,4570000,952800.0,946600.0,18714654,11632300.0,1746000.0,57315200,2813000,2156300,6024600,24131300,11133300.0
2022-02-02,26420000,51841460,4189900,735300.0,1300200.0,33219936,16669200.0,1211400.0,36271700,4022400,1431600,4367600,17489000,11751200.0
2022-02-03,24431600,42935860,3403700,1726300.0,1093300.0,21091026,19799200.0,815100.0,51087800,2959700,1704500,2745300,19179400,11039700.0
2022-02-04,22866500,40621790,2502100,665100.0,985400.0,39136538,26091400.0,1576300.0,59346800,2271400,2321100,3566100,24535400,0.0
2022-02-07,32879200,33281710,10674900,688300.0,1402500.0,24529942,16475900.0,824300.0,48868100,2027500,2521800,5266900,24915800,10672800.0
2022-02-08,44067800,48921730,6656300,463500.0,687600.0,18219191,11643200.0,1235700.0,62590000,1755000,4089200,3898100,26598600,10157500.0
2022-02-09,39200100,226386930,8916500,935700.0,788700.0,47496265,16889800.0,1414300.0,50960500,1626800,4240800,3396200,24815300,13794500.0
2022-02-10,31062500,80558500,11822200,638400.0,1029200.0,36745567,25875200.0,2984700.0,49534600,3523500,3650600,4983300,47888900,13267900.0
2022-02-11,36193800,89646920,14612700,1090400.0,1411000.0,92929580,24248700.0,4446900.0,88013400,3337300,3707900,5154800,34555300,18602800.0
2022-02-14,37045800,42557020,8748500,633800.0,978500.0,30250281,14264800.0,1725400.0,55687000,3070500,2312000,4514100,22804400,10757600.0
2022-02-15,43238600,45128050,5177700,846000.0,1441200.0,29401469,23368700.0,1923000.0,65689000,4399100,3104300,6855400,29624900,11649600.0
2022-02-16,30914200,44218790,5447400,387500.0,2980200.0,32058949,13555400.0,1878700.0,65811600,2638100,3033200,6116000,20774700,12052100.0
2022-02-17,39058000,25904450,4590500,454100.0,1201600.0,20604797,10691300.0,1355400.0,43255200,2381200,3662600,14125600,36259300,10807500.0
2022-02-18,36694100,33335500,3050900,620200.0,1011500.0,27666415,14947500.0,1853700.0,60304700,2217000,976100,4670900,22690600,11300700.0
2022-02-21,21087500,22943580,2911500,758700.0,914900.0,30113782,15074700.0,1977100.0,51263800,3768700,1227300,2346500,14561000,7864900.0
2022-02-22,37226200,44470030,4225000,660200.0,1109000.0,30920796,15146200.0,1132900.0,80206700,3466700,1410600,5308400,23591200,12707000.0
2022-02-23,44694100,26533320,5604400,410800.0,1843200.0,26917919,15685200.0,1641300.0,86530100,3572000,1080100,4986800,24413800,12120600.0
2022-02-24,44249600,79078560,5232500,1054800.0,1994400.0,32496518,20841500.0,4133300.0,139674100,5578800,2002800,6442800,37212500,16794700.0
2022-02-25,57772500,55603460,7368100,538900.0,2296400.0,35307466,12802000.0,3066900.0,86189100,3392100,1546500,5208900,51028300,17555700.0
2022-03-02,44776400,42620050,5290400,293500.0,1028500.0,26695079,8257600.0,916600.0,58071800,2199500,1229800,3126400,42191500,0.0
2022-03-03,24918400,42707830,4580200,595400.0,1119100.0,35391436,10122500.0,2298800.0,69237400,3122800,1233900,2811100,38621400,12123000.0
2022-03-04,30019500,43527770,5842700,557200.0,1258000.0,28130061,12115700.0,3210800.0,55418000,4043900,2469000,5951900,30533200,10715700.0
2022-03-07,39736100,52141650,5304200,709900.0,1751500.0,35675663,11293900.0,4228500.0,110954100,2986100,2746000,5066600,55305300,14057700.0
2022-03-08,76144000,68288990,4815900,585800.0,1051800.0,37659009,17667100.0,2333500.0,111633500,3705600,2294100,6500400,53060200,15698500.0
2022-03-09,62423800,62361860,6722400,567000.0,1912900.0,61906348,22005500.0,1177600.0,87779300,2570200,1935100,4900100,41051200,14705400.0
2022-03-10,37166900,33495110,3823700,518300.0,1191800.0,23471642,10678400.0,1252000.0,136437700,2748700,3567200,3746500,33107000,12984000.0
2022-03-11,35109900,42839830,2268900,843800.0,1204300.0,23246182,13083500.0,1274300.0,92153700,3288800,1630800,5623700,24321500,12475800.0
2022-03-14,25198400,36692150,2388400,532800.0,760400.0,19077485,9633400.0,812300.0,52274100,2250400,1165500,2612400,37172800,10480900.0
2022-03-15,32409100,51826390,4535100,396500.0,747900.0,28634632,13280400.0,1204800.0,66272000,2310000,1662200,3334600,47128500,13653800.0
2022-03-16,46566300,51718480,4648700,1208500.0,1262500.0,31350754,17967800.0,1021400.0,72034900,3271100,834100,3020700,37906100,13205200.0
2022-03-17,37616600,52868970,5510000,1135500.0,1950100.0,44603967,11123700.0,2239800.0,178319300,2645200,1281200,3924300,40663500,14407500.0
2022-03-18,93450400,91396580,14140900,1230200.0,917400.0,54772488,14004000.0,4964400.0,93097100,3856000,2997800,5944800,46080900,19552500.0
2022-03-21,29506800,46281290,3847600,780100.0,1858600.0,42256791,14315900.0,1782400.0,67700800,3091500,2752300,4017900,25374600,10378700.0
2022-03-22,48585100,48284500,5488300,719300.0,1390900.0,31123173,13739300.0,2238000.0,56128600,3998500,1527700,4275900,29489800,11382700.0
2022-03-23,35617600,30857860,8180500,586000.0,809500.0,19958238,10636800.0,2791500.0,52956100,7944500,1779300,4011500,26309600,11083700.0
2022-03-24,32405300,43444170,4080900,826200.0,916500.0,26040535,30409300.0,3192200.0,49402800,5823700,2218400,2954300,23122800,13474400.0
2022-03-25,43115300,40055180,4252300,793500.0,1389800.0,34756231,21885700.0,7131500.0,51780100,2928400,1630600,4186300,22505500,13814500.0
2022-03-28,36224300,25232680,3616300,433000.0,1193700.0,16904238,24233800.0,2345500.0,68610500,2366000,1578000,3912600,16274200,9167700.0
2022-03-29,39583800,54799690,3392300,951700.0,2386400.0,17535825,17378800.0,6797700.0,93809000,4280500,2321800,5558200,38228800,12931900.0
2022-03-30,44860300,27442800,2636200,813900.0,1810800.0,16903989,11526700.0,2542500.0,69648400,2717800,1307300,3171400,22007500,10893300.0
2022-03-31,27882200,36693250,9565900,465500.0,1389400.0,16449576,8725700.0,1595000.0,94269500,3336400,1811900,3989300,17981400,11202100.0
2022-04-01,32532800,35110570,9673400,629900.0,1715500.0,28658962,10868500.0,2193700.0,72545400,3415600,3348400,3518200,22457700,13780900.0
2022-04-04,35608100,22034760,2872300,787800.0,2314100.0,22959959,6781800.0,2020100.0,56053000,3180000,1857700,3566500,16914000,8812500.0
2022-04-05,107169600,41254180,3960500,762600.0,1320200.0,33882965,13706200.0,2522700.0,45847200,3155400,2208800,5700000,25764400,11788300.0
2022-04-06,46479100,44633160,5784500,615200.0,3056000.0,41573424,27608100.0,3467300.0,56947100,2777000,1110600,5787100,22615800,13410800.0
2022-04-07,37641900,33112640,9574800,320200.0,1859800.0,32250721,12271100.0,1793500.0,118469400,1565300,2682200,3953300,19946600,11520100.0
2022-04-08,23854100,37651020,7122900,461000.0,3189700.0,13016774,11599500.0,1252000.0,60772700,2200700,1687600,3927200,26887400,11225800.0
2022-04-11,44122200,32351330,3019900,306300.0,1161200.0,14524247,9464000.0,1190800.0,48125400,2568800,3385600,3625800,16515800,9558400.0
2022-04-12,74508900,29440620,5188800,522700.0,1067700.0,24855218,13123700.0,1510400.0,68522800,1715000,2820300,3409500,16822600,11406800.0
2022-04-13,50627300,35077570,6199800,376100.0,1458000.0,26384776,9653600.0,1295400.0,101438800,2729700,2493200,16925600,23674700,12070500.0
2022-04-14,32502300,30043860,3801900,587700.0,1213300.0,19198512,11229600.0,2248500.0,119382100,1346900,1362800,4982300,24980700,10365400.0
2022-04-18,18488500,34271160,6443200,437500.0,1838900.0,16408401,14628900.0,2178000.0,76350600,1567200,1545100,4580600,14812600,8404900.0
2022-04-19,27972000,32993200,7309100,392100.0,1156100.0,24068667,13015900.0,1527400.0,88494100,1432900,1294600,8007400,34550900,0.0
2022-04-20,24264800,22521400,8194600,356300.0,1298100.0,22376908,11498200.0,2136000.0,34694700,2005500,1192000,4712500,29635700,10747700.0
2022-04-22,31907300,35690800,9760600,478800.0,924400.0,26430566,13870500.0,857600.0,74560900,2512600,1259700,3938500,39058200,10877300.0
2022-04-25,30535100,38839200,5830000,401200.0,1727300.0,27878275,12414000.0,1011800.0,66413900,1901900,1658600,3943500,38943700,11098300.0
2022-04-26,45217300,66772900,6557700,317100.0,1185300.0,52910418,19595200.0,989300.0,48764100,1537500,1276200,5093300,37069400,11747500.0
2022-04-27,55728100,62402800,3069300,541200.0,958000.0,33459495,11186500.0,1280000.0,41881300,2383500,1492300,4792500,49408800,11515700.0
2022-04-28,30824100,66856100,4375500,313200.0,1021100.0,37985159,13715800.0,1504100.0,43298500,1991700,1255800,4021300,56032800,11129900.0
2022-04-29,36218200,61884300,7376300,409500.0,882100.0,41661387,10617500.0,3215900.0,76243900,3434900,3248500,5623200,47492200,13662200.0
2022-05-02,67966900,43038200,6585600,750800.0,1126400.0,50437972,13449600.0,2374000.0,72456200,2754800,2138300,5606400,31473600,11935100.0
2022-05-03,26941300,55511000,4374900,348800.0,2232300.0,25456860,10183000.0,1382700.0,52531000,2132300,1200100,4511500,27364600,9935500.0
2022-05-04,44906500,54528700,5211900,419900.0,1371800.0,79022446,14317600.0,4350100.0,109417000,3386000,1809500,3620300,34032200,14558600.0
2022-05-05,37977600,47513400,5424200,472600.0,2580000.0,42786814,12990200.0,2005500.0,99439900,2040300,1995300,15736300,30906600,13826200.0
2022-05-06,35093000,73889800,3399300,408700.0,2437900.0,44095903,19910500.0,5324700.0,129570200,2512200,947400,15599200,25204100,14137700.0
2022-05-09,28656000,66525900,4297300,985400.0,5739800.0,37633806,32193100.0,1803300.0,92314500,2064300,3908900,15628400,37050200,13196700.0
2022-05-10,32022300,57446300,5153800,714300.0,1212800.0,29007071,27737100.0,1380200.0,60330600,2338400,1962100,13545800,31905000,13507400.0
2022-05-11,28501400,44034600,3685400,708700.0,1400800.0,51669578,20490600.0,1360800.0,108895400,2465400,2410400,11503000,33933400,13425100.0
2022-05-12,57392200,25040300,3934500,295100.0,1187000.0,47560272,20809400.0,2818900.0,114415900,3278700,2180700,8449800,27737200,13995600.0
2022-05-13,62235900,27983200,3021300,984500.0,1214400.0,23226718,35122600.0,1713500.0,67000100,2323900,2260400,7656700,26086800,12369300.0
2022-05-16,0,29746400,4226900,868000.0,1548900.0,27855691,20087300.0,2104200.0,92075300,1339800,1247000,5635500,23828800,10596900.0
2022-05-17,36755200,37015800,3700100,799100.0,1239700.0,35014256,44110200.0,1463200.0,90914700,1806700,1226300,6139200,29305300,16503400.0
2022-05-18,45745200,45581800,4359900,459300.0,1437100.0,29614202,82053800.0,1564800.0,80986200,1992500,1764600,9056400,30631700,14752800.0
2022-05-19,41572300,55752600,2177600,623400.0,1598300.0,18054619,41494800.0,1110600.0,63983100,1335100,2582900,4770300,29984300,11426400.0
2022-05-20,70264100,38174000,3482500,459900.0,1445000.0,27583069,30794100.0,3062400.0,79589900,1328800,2071800,8553800,38372000,12866400.0
2022-05-23,36324700,36222200,4954400,344700.0,2016400.0,25040377,14885500.0,1694600.0,93807400,1187400,1145100,4393500,27632800,10682700.0
2022-05-24,36095300,40495800,4181100,545600.0,891600.0,28571373,12795300.0,2388400.0,154453100,2766100,1403900,6650100,35176800,11724400.0
2022-05-25,41659600,30288400,2896600,377600.0,2680900.0,23904719,10062200.0,1102200.0,69991900,3143900,1312500,3738700,24607700,10737700.0
2022-05-26,59361700,39550400,3041600,393800.0,1998300.0,46357238,11598100.0,1769100.0,78303600,1341200,1162400,5833400,27450600,13077400.0
