Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2024-11-19,,12.036347389221191,28.336902618408203,12.107281684875488,15.054922103881836,7.95768404006958,2.600835084915161,3.8574843406677246,1.3598854541778564,5.346468448638916,34.983768463134766,,29.416748046875
2024-11-21,,11.992801666259766,27.740337371826172,11.998130798339844,14.812535285949707,7.812303066253662,2.5440897941589355,3.754991054534912,1.3116625547409058,5.135905742645264,34.561302185058594,,28.914228439331055
2024-11-22,,12.018928527832031,28.129762649536133,12.014923095703125,14.839468002319336,7.858211994171143,2.657580614089966,3.885437488555908,1.3888192176818848,5.392242908477783,34.65118408203125,,28.817588806152344
2024-11-25,,11.844743728637695,28.229190826416016,12.208035469055176,14.893330574035645,7.804652214050293,2.8845624923706055,4.006566524505615,1.437041997909546,5.538722038269043,34.69613265991211,,28.769269943237305
2024-11-26,,11.923125267028809,28.278905868530273,12.392751693725586,15.26140022277832,7.988290309906006,2.865647315979004,4.183599948883057,1.4563312530517578,5.502101898193359,34.992759704589844,,29.320110321044922
2024-11-27,,11.600879669189453,27.848051071166992,11.737849235534668,14.381625175476074,7.712831974029541,2.6670382022857666,3.8015787601470947,1.3502408266067505,5.218299388885498,34.29164123535156,,27.793224334716797
2024-11-28,,11.113155364990234,27.698909759521484,11.930962562561035,13.465940475463867,7.483283996582031,2.4589712619781494,3.6059093475341797,1.2248613834381104,4.63238525390625,33.734344482421875,,26.604568481445312
2024-11-29,,10.999935150146484,27.78176498413086,12.17445182800293,13.645486831665039,7.460329055786133,2.4589712619781494,3.4847805500030518,1.2248613834381104,4.778863430023193,34.012996673583984,,26.536922454833984
2024-12-02,,10.764780044555664,27.8646240234375,11.998130798339844,13.42105484008789,7.36332368850708,2.4589712619781494,3.3356990814208984,1.195927619934082,4.76055383682251,34.05794143676758,,25.96675682067871
2024-12-03,,10.728994369506836,29.03289794921875,12.325581550598145,13.286395072937012,7.409343719482422,2.46842885017395,3.251840829849243,1.186282992362976,4.751399040222168,35.09163284301758,,26.082719802856445
2024-12-04,,10.851115226745605,28.999755859375,12.149263381958008,13.008099555969238,7.457666397094727,2.4495136737823486,3.4009225368499756,1.1573493480682373,4.778863430023193,35.864654541015625,,26.413991928100586
2024-12-05,,10.99940013885498,29.3311824798584,12.753785133361816,13.106849670410156,7.6267924308776855,2.515717029571533,3.419557571411133,1.186282992362976,4.833793640136719,35.68488693237305,,27.339601516723633
2024-12-06,,10.746441841125488,29.347749710083008,12.678221702575684,13.106849670410156,7.4657182693481445,2.4211409091949463,3.3450167179107666,1.128415584564209,4.659850120544434,35.23545455932617,,26.647830963134766
2024-12-09,,10.67665958404541,29.546607971191406,12.569070816040039,12.792644500732422,7.489880561828613,2.4022257328033447,3.2891111373901367,1.128415584564209,4.669004917144775,35.0556755065918,,26.998586654663086
2024-12-10,,10.886005401611328,29.88631820678711,12.594260215759277,13.106849670410156,7.6106858253479,2.525174617767334,3.4009225368499756,1.1766384840011597,4.870413303375244,35.04669189453125,,28.16777992248535
2024-12-11,,11.07790470123291,30.62373924255371,12.80416488647461,13.38514518737793,7.699275016784668,2.6764957904815674,3.5220510959625244,1.2441505193710327,5.044356822967529,36.15229034423828,,30.24309730529785
2024-12-12,,10.69410514831543,30.292314529418945,12.476713180541992,12.729803085327148,7.454648017883301,2.487344264984131,3.3916049003601074,1.128415584564209,4.659850120544434,35.75679016113281,,29.522090911865234
2024-12-13,,10.55454158782959,30.358598709106445,12.2752046585083,12.747757911682129,7.430339336395264,2.4116833209991455,3.2891111373901367,1.0994818210601807,4.669004917144775,34.74106979370117,,28.42110824584961
