pais,ano,pib_per_capita_usd,crescimento_pib_pct,abertura_comercial_pct_pib,usuarios_internet_pct,celulares_por_100,gasto_publico_educacao_pct_pib,gasto_pesquisa_desenvolvimento_pct_pib,acesso_eletricidade_pct
CHL,2021,16206.8325493421,11.3149204879049,64.8774063237834,90.23280334,136.571581265001,5.00225019454956,0.36063,100.0
CHL,2022,15405.6165774073,2.15399356192458,75.2016177425303,92.31819916,135.114280974065,4.91201019287109,0.39205,100.0
CHL,2023,17067.0364799154,0.521367977246825,60.7247236874408,94.45742345,135.871118507277,,,100.0
CHL,2024,16709.8893972307,2.64431154871538,63.859857248066,95.590243,132.660408764665,,,
CHN,2015,8175.33285077393,6.97878002657477,38.6971848362625,50.29999924,92.5401171363348,,2.01703,100.0
CHN,2016,8254.86859320357,6.77555562837017,36.177170692978,53.2,97.2138770934621,,2.0595,100.0
CHN,2017,8979.67652709856,6.8912663621211,36.95085261586,54.3,104.073181609424,,2.07771,100.0
CHN,2018,10085.6638148819,6.75671800166833,36.8943843914718,65.35839844,116.229125477063,,2.10232,100.0
CHN,2019,10342.9009524335,6.06850235053705,35.1994202738836,64.080881297515,122.670391850252,,2.20144,100.0
CHN,2020,10627.4637989619,2.34018843078414,34.0389507864581,70.05275998,120.496715387079,,2.35712,100.0
CHN,2021,12887.4357242941,8.57008513166322,36.5206911762676,73.05323517,121.491918368395,,2.38165,100.0
CHN,2022,12970.6056414327,3.1341888719577,37.440719876366,75.61131603,124.195248970763,,2.4945,100.0
CHN,2023,12951.1782397043,5.41484330099675,36.1051923691138,90.6,128.247014127486,3.89714002609253,2.57729,100.0
CHN,2024,13303.1481543868,4.9773565917572,37.1984201388065,92.0,131.753932036803,,,
COL,2015,6248.51490534512,2.95590137527523,38.3607641184453,55.9049725142924,122.051401385652,4.47038984298706,0.36542,98.2
COL,2016,5959.84250367574,2.08738250162794,36.202652984202,58.1364935728703,123.709953422515,4.47721004486084,0.27051,98.4
COL,2017,6479.53231292429,1.35936086788746,35.2829149424588,62.2598803162841,129.272014227481,4.53551006317139,0.26109,98.5
COL,2018,6816.96818309544,2.56432428277704,36.5347527968973,64.1263768204459,131.595473810882,4.44910001754761,0.31233,98.5
COL,2019,6472.54544924705,3.18685539245533,37.558533980839,65.0069007159493,132.810761644655,4.51068019866943,0.32201,99.4
COL,2020,5339.68711357943,-7.18591413760859,34.0555709680101,69.79533474,133.661019178018,5.26166009902954,0.2894,99.7
COL,2021,6222.62164397614,10.8011981904878,40.0591463936128,73.02837449,146.627837254516,,,100.0
COL,2022,6680.44506854481,7.32827729427979,48.2826551123359,72.79637855,156.195161137443,,,100.0
COL,2023,7000.83660501046,0.712380031974334,40.3881324933957,77.33686322,166.980107777443,,,98.7
COL,2024,7919.20886825345,1.5983315366523,37.0254687077888,79.34543299,174.094289675393,,,
CRI,2015,11714.7105980732,3.65208096802883,60.753561939521,59.7629501371681,156.403893036958,6.87349987030029,0.43665,99.4
CRI,2016,12091.0301606154,4.20432325175899,62.1784781768295,65.8804491942718,171.166374015358,6.89395999908447,0.44335,99.5
CRI,2017,12317.0902771304,4.1576989627609,65.0719537438815,71.5816646195022,179.931274611112,7.06981992721558,0.42587,99.6
CRI,2018,12590.2493781614,2.6159044043379,66.945342016636,73.4797284369906,171.357339055205,6.76992988586426,0.37144,99.7
CRI,2019,12884.6859951989,2.41751181762513,65.7605300176622,81.2025964435269,144.514079558713,6.73809003829956,,99.7
CRI,2020,12394.0493969492,-4.27335432161462,60.1398862509533,80.53018608,142.481526800044,6.62899017333984,0.33002,99.9
CRI,2021,12838.1185358931,7.93576224743147,70.7816423027085,82.74901607,140.788061157457,6.24842977523804,0.27385,100.0
CRI,2022,13625.9008491328,4.55149177958398,82.2275325353143,82.59801121,136.518375013406,5.5472297668457,0.33789,100.0
CRI,2023,16942.0268119375,5.11192183224598,72.4719990801769,85.39514799,133.527658761832,5.31208992004395,0.33738,100.0
CRI,2024,18587.1532203482,4.32122429646145,71.3310137687617,87.17019653,136.024511151268,,,
CYP,2015,23088.44140625,3.41892038889013,137.276426477193,71.7157409175171,128.631974994212,6.30491018295288,0.47529,100.0
CYP,2016,24280.056640625,6.57359080924678,139.022098457248,75.9002054030125,130.334521209334,6.11811017990112,0.5197,100.0
CYP,2017,26247.44921875,5.75083236554525,148.013355558135,80.743188971932,133.940473480537,5.69961977005005,0.54259,100.0
CYP,2018,29120.375,6.27166360056404,147.623567410054,84.4335825186889,134.843630644799,,0.61032,100.0
CYP,2019,29227.173828125,5.87559583386607,150.506169561162,86.0636299618935,137.76052748227,5.16293001174927,0.70269,100.0
CYP,2020,28130.341796875,-3.22063018637567,160.66871645997,90.80194644,135.588846364133,5.56462001800537,0.82581,100.0
CYP,2021,32937.83984375,11.3975590801512,176.82773681987,90.75951564,142.051408905141,5.08247995376587,0.77686,100.0
CYP,2022,33231.04296875,8.27372597293814,205.753543745524,89.60099194,146.71583605521,4.74210977554321,0.70468,100.0
CYP,2023,36623.69140625,3.61945644636856,190.740788408329,91.22110357,148.333712748344,,0.68145,100.0
CYP,2024,38674.29296875,3.94077381708404,190.40287092076,89.60099246,156.218025662252,,,
CZE,2015,17931.5987670768,4.95875848915604,154.018400997633,75.668838699279,118.339820565816,5.71913003921509,1.906,100.0
CZE,2016,18753.9686718096,2.58087013921376,148.547004664435,76.4811986951838,118.544499080322,5.50080013275146,1.65411,100.0
CZE,2017,20913.197632212,5.17356529967881,147.750834854762,78.7191728513432,119.874291148129,3.75574994087219,1.74513,100.0
CZE,2018,23705.9329811299,2.83030588267866,145.141717890789,80.6881675434288,120.431679514249,4.21541023254395,1.87652,100.0
CZE,2019,24062.7190013343,3.56577658128261,138.154609993871,80.8669444139622,124.126150238634,4.46737003326416,1.89547,100.0
CZE,2020,23472.8915454417,-5.30487955463876,128.780430305965,81.33889705,123.219460160155,4.62503004074097,1.94537,100.0
CZE,2021,27696.4619527544,4.02901832055149,137.378116302868,82.67062427,126.173145654465,4.65163993835449,1.93302,100.0
CZE,2022,28282.2236715857,2.8471706583814,144.011494109397,84.54009378,128.105295003482,4.30291986465454,1.89089,100.0
CZE,2023,31761.5944102491,0.0475803308973752,131.892598295876,85.99404818,126.004753501387,,1.83369,100.0
CZE,2024,31823.3078290564,1.23308611983484,131.484981069952,87.68776014,126.600163061009,,,
DEU,2015,41929.7549110722,1.66300602334775,77.7565815686922,87.5897993525767,117.401165117624,4.76157999038696,2.87725,100.0
DEU,2016,42948.9381932694,2.22222216259371,76.0059902166055,84.1652066441212,125.024012174369,4.76321983337402,2.88393,100.0
DEU,2017,45553.9341495339,2.797906720551,77.4548394742448,84.3941537010844,132.003261888443,4.77830982208252,2.9886,100.0
DEU,2018,48916.1686612154,1.13569604599849,79.1252260463654,87.037112092841,128.945577229674,4.88401985168457,3.05057,100.0
DEU,2019,47656.199739747,0.977734697038784,79.0732427175683,88.1345169091916,128.292298108313,5.02757978439331,3.11256,100.0
DEU,2020,47394.8734504469,-4.13191443239947,72.9335327120137,89.81294133,128.424798814302,5.51600980758667,3.0897,100.0
DEU,2021,52349.2459994422,3.90999994204108,79.9195348609851,91.43060973,127.125099449404,5.36734008789062,3.0786,100.0
DEU,2022,50506.5179638543,1.8092581243061,88.7857542130501,91.62984383,124.158264349285,5.23916006088257,3.07096,100.0
DEU,2023,54776.7668235491,-0.869647578573321,81.9625483787634,92.4763763,124.662572774586,,3.1539,100.0
DEU,2024,56103.7323182554,-0.495851897260366,79.0907305894936,93.49999579,129.150921864378,,,
DNK,2015,53094.0133607574,2.10441456445301,105.130362453899,96.3305016195436,124.553508356615,,3.06422,100.0
DNK,2016,54500.9260410217,3.07304549209093,101.452783808643,96.9677852516645,121.941164424922,7.71534013748169,3.10209,100.0
DNK,2017,57521.5514992225,3.05647723922718,104.215676920442,97.0993621555621,123.86211468599,7.3700098991394,2.93576,100.0
DNK,2018,61324.7665045565,1.8600074900921,108.813985501909,97.3192043651002,124.550124408336,7.32747983932495,2.97895,100.0
DNK,2019,59404.2663247723,1.71140093932736,111.891475065653,98.0464347521549,124.573359763273,7.27585983276367,2.90605,100.0
DNK,2020,60985.4885601514,-1.78010601831291,104.433432671151,96.54914573,124.370019531752,7.38574981689453,2.96533,100.0
DNK,2021,69340.7334922138,6.50025445756295,112.321472697291,98.8658506,125.604137839658,6.95915985107422,2.74323,100.0
DNK,2022,67781.0940939514,0.443832614908331,131.995824909071,97.86011812,126.48354098254,6.35586023330688,2.86709,100.0
DNK,2023,68043.5466971243,0.604587766175584,129.625337431278,98.77559197,126.717092547985,,3.04841,100.0
DNK,2024,71026.4832271897,3.47783593140312,131.765030975207,99.76915157,126.686532566268,,,
ECU,2015,5976.1596805651,0.119692109287612,47.8280397077826,48.9404337892669,79.5746462378333,5.10570001602173,,98.8
ECU,2016,5917.63771271481,-0.687954245877947,40.5344917996647,54.0629247288864,84.1088342242983,4.46397668804552,,98.7
ECU,2017,6233.32244797718,5.97039880954841,43.6177233172817,55.79999924,87.421387212843,4.60667733499397,,99.2
ECU,2018,6303.91886658338,1.04429460679607,48.0093476154836,57.5,92.5117717203865,4.6250260585881,,98.7
ECU,2019,6205.05765246766,0.1654044646003,48.0828494933307,59.2,91.4249181128443,4.24576997756958,,99.1
ECU,2020,5463.64515348598,-9.24509619165865,43.9893109378389,70.7,88.2554920433727,4.26103019714355,,98.9
ECU,2021,6061.32350181711,9.42189269033631,53.261275610573,69.1147995,94.950621672761,3.65649008750915,,100.0
ECU,2022,6515.58528418336,5.86842354862311,61.880792818786,69.71811356,98.1309025742238,3.61301994323731,,100.0
ECU,2023,6737.84748379638,1.98823813984235,56.9977535649091,72.6943146,101.031752745524,3.81964993476868,,98.7
ECU,2024,6874.705739766,-2.00125476341026,57.2031395531255,77.17273115,101.598265014024,3.69074988365173,,
EGY,2015,3306.98159414141,4.37201907790141,34.8459429600229,37.8193834276939,94.3962460363651,,0.71858,99.3
EGY,2016,3270.6287768197,4.34664345555447,30.2465490514505,41.2480670885772,96.2091951594197,,0.70848,100.0
EGY,2017,2395.10333299491,4.18122099994778,42.8321343581608,44.9502042452857,99.2884367821237,,0.64486,100.0
EGY,2018,2484.70315630508,5.3311086189448,45.9110196733959,46.92433676792,88.7420881346276,,0.68839,100.0
EGY,2019,2962.98892023003,5.55209307156956,41.1240171551108,57.2828663990195,88.6447815879102,,0.79617,100.0
EGY,2020,3511.11381026379,3.55016483786838,32.1262555667523,71.91420096,87.2316871725819,,0.91564,100.0
EGY,2021,3827.35415374308,3.29064601202211,29.8569734808122,72.05599976,84.0866220906029,,0.91175,100.0
EGY,2022,4233.30783744856,6.58784560886967,36.9831048772713,72.19806556,90.6794715776528,,1.01968,100.0
EGY,2023,3456.78968456253,3.76028052279247,40.4504007720031,74.01190186,92.8261626420085,,1.03356,100.0
EGY,2024,3338.47371395895,2.3991692678251,39.6007520873733,74.64839935,97.1295066037455,,1.01757,
ESP,2015,25982.4416197775,4.06086672473866,63.5820412248232,78.6896318703515,109.391040801705,4.24903011322021,1.21165,100.0
ESP,2016,26755.6061149398,2.91515598595787,63.1886778507294,80.5613329432179,110.247061960011,4.19327020645142,1.1808,100.0
ESP,2017,28381.3425596906,2.89604207865007,66.167446137857,84.6022457016524,112.030085134191,4.17846012115479,1.20198,100.0
ESP,2018,30602.4212881113,2.39541124478878,67.0094103982921,86.107235525659,115.009066880916,4.15045022964478,1.23288,100.0
ESP,2019,29786.5245689007,1.96117850841711,66.3662250440692,90.718665325267,116.69612128516,4.20255994796753,1.24207,100.0
ESP,2020,27233.9426461608,-10.9400706350371,59.4461280147076,93.20564892,116.712041523767,4.85118007659912,1.39637,100.0
ESP,2021,30799.4775937775,6.68314420473001,66.524588943191,93.89752157,118.999806936801,4.81316995620728,1.39617,100.0
ESP,2022,30319.4987196616,6.37031712129601,78.4657338703054,94.4855432,123.399528756795,4.58553981781006,1.40684,100.0
ESP,2023,33493.2225409111,2.46085796805582,71.7976366055733,95.44564516,127.715490236713,,1.49362,100.0
ESP,2024,35326.7683069278,3.45525405630191,69.9502612382631,95.7574516,130.260997343256,,,
EST,2015,17722.1557669523,1.83815262882932,148.507157123558,88.4097035040431,144.802963084675,5.05127000808716,1.44125,100.0
EST,2016,18666.3736521706,3.09301920751959,147.7462327097,87.2402327514547,144.235470787302,5.05511999130249,1.21835,100.0
EST,2017,20851.5223496861,5.63467248963991,144.635650944133,88.1024568740199,144.556616126155,4.86288022994995,1.25152,100.0
EST,2018,23618.1361254581,3.69969756161726,143.485224864735,89.3570077747426,145.543490183174,5.13962984085083,1.38298,100.0
EST,2019,24021.2501413306,3.72664943466884,140.352147998549,90.2289281997919,147.04692867619,5.16415023803711,1.59093,100.0
EST,2020,23933.9939421065,-2.88380751483778,137.392641283846,89.05828666,144.832210121466,5.44180011749268,1.72614,100.0
EST,2021,27951.1659277744,8.25488044580031,160.471922305927,90.97970174,148.739589817601,5.21514987945557,1.75152,100.0
EST,2022,28340.3826549406,-1.22616966587796,175.68711950524,91.52016546,152.270772859015,5.20733976364136,1.76094,100.0
EST,2023,30264.0064885057,-2.74421914571231,154.592617111149,93.18342241,150.195729068839,,1.83878,100.0
EST,2024,31428.3547816104,-0.0900428648493801,151.037702410455,92.23796204,151.131825017309,,,
FIN,2015,42560.3456767103,0.466503766322674,71.9618253787014,86.4221333325445,134.974123663686,7.07199001312256,2.88826,100.0
FIN,2016,43451.2562442158,2.57193414898754,71.7222101178859,87.7036499599455,131.382780978293,6.90873003005981,2.74716,100.0
FIN,2017,46085.0174739036,3.30337003591039,75.9387822310041,87.4689290730615,129.983392624641,6.40826988220215,2.74723,100.0
FIN,2018,49654.2497035329,1.19297759742292,79.1436148422846,88.8899599985585,129.629119305202,6.31771993637085,2.77601,100.0
FIN,2019,48358.1807773701,1.34973845741737,80.5641502947367,89.6073851129779,129.487723024493,6.45300006866455,2.81534,100.0
FIN,2020,48828.6846862799,-2.49103605535707,72.1845955995888,92.17027106,128.761294644181,6.6812801361084,2.93278,100.0
FIN,2021,53099.1351400148,2.67634641498897,79.7892781913782,92.80806082,129.036333202492,6.58820009231567,3.01133,100.0
FIN,2022,50440.560224974,0.763041912763526,94.5625340522667,92.98879471,128.023293416281,6.37578010559082,2.982,100.0
FIN,2023,52834.2916752703,-0.939093459613758,85.5633906057585,93.51385075,127.47302579722,,3.0938,100.0
FIN,2024,53149.7671934051,0.416171964862073,83.4601015353507,93.72405196,125.860954798649,,,
FRA,2015,36702.4323733379,1.06675474783462,63.5046871956484,78.0060377071902,102.718366606519,,2.22401,100.0
FRA,2016,37024.2157133669,0.860031075424033,63.3427564383351,79.2698113207547,103.816661597799,,2.22468,100.0
FRA,2017,38687.1626407164,2.08361485997399,65.3958481559711,80.5024597243607,105.718368398783,5.46482992172241,2.20422,100.0
FRA,2018,41418.1766484844,1.64590872395887,66.8022607812266,82.0431867788484,107.482434668386,5.42540979385376,2.20407,100.0
FRA,2019,40408.2848574751,2.02744646419237,66.4289771741449,83.3397440866883,109.600780374596,5.36638021469116,2.19668,100.0
FRA,2020,39169.8606000707,-7.44064589948231,58.8388907240647,84.70639801,110.387215275645,5.65871000289917,2.2742,100.0
FRA,2021,43725.0999521245,6.88233783360239,63.788482630872,86.09548575,113.952719366702,5.41743993759155,2.21278,100.0
FRA,2022,40988.6396406579,2.71676264185913,75.9630077981996,85.33331734,115.950519429629,5.32434988021851,2.21937,100.0
FRA,2023,44700.1384177544,1.43921494437743,70.6261450610225,86.83635789,116.687800394775,,2.17832,100.0
FRA,2024,46103.0840855884,1.19046798275883,68.1081875443744,88.65381638,,,,
GBR,2015,45255.3449216209,2.14040560033371,57.125044605439,92.0002998740234,121.211739725133,5.55453014373779,2.27566,100.0
GBR,2016,41257.9085545556,2.20652020635357,59.8395315138259,94.7758006318882,119.786558760596,5.42795991897583,2.32051,100.0
GBR,2017,40916.8115070354,3.02322219840339,63.1899245764158,90.4245504868553,119.206737402819,5.45254993438721,2.32602,100.0
GBR,2018,43702.9976303165,1.55133095078786,64.9097721959201,90.692008988783,118.184381927412,5.20438003540039,2.70889,100.0
GBR,2019,43158.7411267323,1.25629899760824,65.0035664177054,92.5166285497138,120.250108782533,5.26116991043091,2.6707,100.0
GBR,2020,40812.6794663879,-10.047896637362,59.1598893030611,94.81820132,117.304850715261,5.43936014175415,2.93993,100.0
GBR,2021,47691.3768799404,8.5431118453255,58.53838629291,96.19650269,117.887430294308,5.90681982040405,2.89968,100.0
GBR,2022,47057.043229179,5.14970388522993,69.1989264413981,95.46530151,119.833999505569,,2.75224,100.0
GBR,2023,49944.4702124201,0.271650048355255,64.9923841747803,95.44719696,122.781542240418,,2.67614,100.0
GBR,2024,53246.3676145108,1.1264226705118,62.8401605267118,95.4720993,121.643331373201,,,
GRC,2015,17980.7298238137,-0.228301892172851,65.2716454619318,66.8349594911035,116.133089816996,3.68238997459412,0.9716,100.0
GRC,2016,17919.2426377048,-0.0317947678412054,63.6575490882866,69.0879154723892,116.365109232942,,1.00556,100.0
GRC,2017,18631.9930129293,1.47312472702352,70.8824967397253,69.8929706543154,120.305633506681,3.46778011322021,1.1492,100.0
GRC,2018,19873.4015238771,2.06467207892409,79.2379908638706,72.2383733920483,113.418450589721,3.57626008987427,1.2066,100.0
GRC,2019,19335.3602002969,2.27718065334808,80.5900949510457,75.6712066931757,110.855033355177,3.55062007904053,1.26236,100.0
GRC,2020,17886.733165236,-9.19623149726978,70.2937464580745,78.11584474,106.669795200072,,1.48872,100.0
GRC,2021,20654.7001960815,8.65449786002131,88.0126654490379,78.49426371,108.643525000707,,1.43353,100.0
GRC,2022,20886.5243087629,5.52198580589408,108.121843229922,83.17066333,109.026956114201,3.37547993659973,1.47714,100.0
GRC,2023,23343.7103964562,2.13591131996631,92.4710882947018,85.0102229,110.79216956747,,1.4943,100.0
GRC,2024,24626.1481858973,2.0865743380603,89.7765279446168,86.26968886,113.597610306796,,,
GTM,2015,3893.50533299068,4.09217081621244,49.8934517710689,28.80590057,113.459063296974,3.03032994270325,0.03064,90.5
GTM,2016,4060.13784737643,2.67780277623314,46.3727344722496,34.50930023,112.267437714983,2.94474005699158,0.02311,91.8
GTM,2017,4324.99768915601,3.07985126948702,46.0694033463258,37.90000153,120.637721514663,2.95009994506836,0.02955,93.3
GTM,2018,4352.94593289707,3.40687348346576,47.0116852699223,41.5,121.500075538632,3.13193988800049,0.02938,94.2
GTM,2019,4511.99839552697,4.01789785040324,45.5167341512863,44.401049838502,122.043793418341,3.19297003746033,0.02642,95.4
GTM,2020,4477.61785000665,-1.78555175063326,41.1407594507716,47.51229858,117.475884100805,3.29485011100769,0.04887,96.6
GTM,2021,4912.62240414681,8.04170378184928,49.2611494576228,50.84164945,125.718955715353,3.09189009666443,0.05835,97.9
GTM,2022,5358.70156997677,4.18451817243695,54.4310384820058,54.40430069,115.156435692604,3.20787000656128,0.00549,99.1
GTM,2023,5758.32760847852,3.5331575177533,48.2970707467356,56.72669983,113.709374947241,3.10877990722656,0.00609,100.0
GTM,2024,6150.02571438505,3.65186382894819,47.344196760267,60.22140121,112.520863034346,3.07588005065918,,
HRV,2015,12283.7840620053,2.31998692708386,90.6522705485118,69.8450359238281,105.543643003646,,0.82388,100.0
HRV,2016,12820.1653893008,3.46646114288178,92.1392009356077,72.6972696701463,106.718403536951,,0.84569,100.0
HRV,2017,13901.7878144679,3.28396321643012,97.2445256540374,67.0961920368478,105.794763679153,3.87207007408142,0.84354,100.0
HRV,2018,15460.3669595491,2.91107593407843,99.0848546362534,75.2946259897258,109.034035401906,3.92432999610901,0.94608,100.0
HRV,2019,15563.5987295029,3.10152683894853,101.394766564216,79.0797836757554,110.493802074789,3.94555997848511,1.07723,100.0
HRV,2020,14807.5608543265,-8.31086401501189,89.5480523143212,78.32090004,110.666299439701,4.40854978561401,1.23536,100.0
HRV,2021,17788.7865816658,12.6322190351024,102.328697150799,81.25396608,112.169438491978,4.0916600227356,1.24187,100.0
HRV,2022,18465.5414420364,7.29445343642668,125.410877974694,82.07155532,114.677195729643,,1.41896,100.0
HRV,2023,22184.2279304842,3.76164540703459,107.278314008304,83.24117599,117.112604314708,,1.38621,100.0
HRV,2024,24050.4397933135,3.82688702890739,104.912326073253,83.63240029,121.732525659138,,,
HUN,2015,12782.9412577973,3.65981615406955,167.290738494524,72.8347370323805,100.623739037612,4.49287986755371,1.33884,100.0
HUN,2016,13215.8605277789,2.43864141309342,163.97194450015,79.2594121273057,101.442011503556,4.60210990905762,1.17645,100.0
HUN,2017,14736.1668157258,4.12418389451805,165.032855840268,76.7505471201922,101.629260697653,4.64034986495972,1.31498,100.0
HUN,2018,16605.0570511887,5.60613813768876,162.700858777925,76.0743606365063,102.737202940663,4.60567998886108,1.50196,100.0
HUN,2019,17012.8598553199,5.07718495088933,159.925556464831,80.3716936050482,105.141557934591,4.20140981674194,1.46473,100.0
HUN,2020,16386.9308821258,-4.33872540024058,154.527002936377,84.77115202,105.981902376717,4.12265014648438,1.58067,100.0
HUN,2021,19030.628130329,7.22291580811137,159.187527332834,88.64083466,105.137285804787,4.65407991409302,1.63327,100.0
HUN,2022,18428.028825614,4.15238057779229,185.000204092698,89.14282688,105.793848314995,3.8011999130249,1.39056,100.0
HUN,2023,22230.6277875187,-0.817107370513455,158.385747467469,91.4500713,105.054424922699,,1.37748,100.0
HUN,2024,23292.3263882478,0.560117843140432,146.504561505902,93.77898628,104.58063059269,,,
IDN,2015,3288.22269725538,4.87632230022123,41.9376402415294,22.062742603379,129.468797674053,3.58361005783081,,97.5
IDN,2016,3521.46943457574,5.03306918280177,37.4213418023318,25.447353701827,145.704251250337,1.21023452496964,0.24535,97.6
IDN,2017,3798.88326174526,5.06978590134916,39.3554970704606,32.335806250688,162.782511760443,1.05324382490056,0.23805,98.1
IDN,2018,3860.95353090726,5.17429153955024,43.0743089552002,39.9046386385762,118.330216938024,0.994436460846179,0.22632,98.5
IDN,2019,4106.94856160358,5.01928768046282,37.6277775357108,47.6906489788375,125.244348145809,0.964399077622927,0.27129,98.9
IDN,2020,3853.70288774146,-2.06551182934165,32.9721754002427,53.72649449,129.40362112725,1.01593221347809,0.28068,97.0
IDN,2021,4287.17313995098,3.70288562827751,40.2047582749671,62.10447842,132.199444256099,1.03221750658374,,99.2
IDN,2022,4730.83484836107,5.30719722664799,45.4646701959453,66.48461277,122.873012230307,0.863943349575907,,100.0
IDN,2023,4876.30774512252,5.04902331835997,41.3362868707652,69.20836554,125.238194847046,1.27517088245674,,99.4
IDN,2024,4925.43048751861,5.03034469419038,42.572647301834,72.78075544,122.514946500491,,,
IND,2015,1583.99815907985,7.99625378571471,41.9229138658647,14.89999962,75.379332347226,4.1145601272583,0.6931,88.0
IND,2016,1707.50892912243,8.25630550179086,40.082485713276,16.5,83.917838213735,4.25406980514526,0.66984,89.6
IND,2017,1950.10468280866,6.79538341897911,40.7424969545225,18.20000076,85.9703537817688,4.30543994903565,0.66603,91.8
IND,2018,1966.25455171679,6.45385134497769,43.6169693323889,20.0813000379384,85.5500756367908,4.36374998092651,0.66001,95.7
IND,2019,2041.42863698585,3.87143694070356,39.9054035306442,29.52350044,82.898144918237,3.89732003211975,0.65942,95.9
IND,2020,1907.04251637669,-5.77772470686801,37.7581053292768,43.40544313,82.2540479927426,4.29335021972656,0.64558,96.5
IND,2021,2239.61384367482,9.68959249192875,45.4230887840446,49.2580986,81.603974311212,4.62949991226196,,99.6
IND,2022,2347.44829434623,7.60936497768895,50.0752701498882,55.9,80.1818007717416,4.09865814174589,,99.2
IND,2023,2530.12031278204,9.19075493028345,44.9928422877561,60.25230026,80.5631998772888,,,99.5
IND,2024,2694.73780859961,6.49476552383821,44.6492935069676,64.9434967,79.3526921826412,,,
IRL,2015,64250.1385181257,24.6239856364006,223.702938290642,83.4947916666667,104.242903808134,3.62438988685608,1.14062,100.0
IRL,2016,64129.5571542383,1.22271661130947,239.708527798768,83.5,102.558386941167,3.65881991386414,1.14954,100.0
IRL,2017,72161.4047531385,10.1088576065965,233.304083346711,84.1140070623844,101.842124574945,3.37737011909485,1.20821,100.0
IRL,2018,80804.1123164826,7.68865937437435,222.453716000399,87.0001401148942,102.030494877842,3.30347990989685,1.08244,100.0
IRL,2019,81827.6688873996,4.97288003766816,257.652772910421,87.0000552425146,104.597515228061,3.22984004020691,1.13733,100.0
IRL,2020,86514.0706108754,7.15369505735335,258.780437026252,91.99989097,105.045612677382,3.19163990020752,1.12466,100.0
IRL,2021,103783.446284479,16.2581881158197,231.032350863586,93.50610352,106.86972424373,2.90461993217468,1.0732,100.0
IRL,2022,105190.685952731,7.51113888415304,237.755419559378,95.03690338,110.608851322579,,1.53215,100.0
IRL,2023,106818.917130804,-2.53637409313261,239.649627585111,96.8660965,110.798344311602,,1.58829,100.0
IRL,2024,112894.953240805,2.59946721553708,246.169874857401,97.18769836,112.638817343502,,,
ISL,2015,53505.6964079339,3.76859023848581,94.8888027460231,98.19999695,116.004435688559,7.45796012878418,2.18137,100.0
ISL,2016,62854.0906407932,6.21808764217616,87.7600165983392,98.23999786,119.679414972554,7.43221998214722,2.11011,100.0
ISL,2017,72976.3729990975,3.48506703916689,86.3585336945067,98.2552011867973,116.796155223255,7.58384990692139,2.08365,100.0
ISL,2018,75633.8651351915,4.66077032612084,88.934996973139,99.0109539916991,116.581078859812,7.56350994110107,2.00081,100.0
ISL,2019,69296.3144361601,1.13821230465001,83.7923659518443,99.5049411693787,114.623232603271,7.60129976272583,2.34018,100.0
ISL,2020,60127.9393575616,-6.64587816297836,68.6550233460548,99.5327519,114.939418571031,8.5838098526001,2.4864,100.0
ISL,2021,70425.4064277273,5.1805719742238,76.2317249850944,99.68701957,117.34255750797,8.2265796661377,2.78171,100.0
ISL,2022,76350.4550416502,8.82069395623492,93.0487199615013,97.58339691,120.114839781678,7.30798006057739,2.60089,100.0
ISL,2023,82138.7892973557,5.18615760140189,87.4049419122047,97.94860077,121.475495280706,,2.64005,100.0
ISL,2024,86040.5309851288,-0.970676468918384,85.9671932681303,98.209198,120.927513243653,,,
ISR,2015,36213.1041481958,2.23760317482488,58.897971915566,77.3520896572253,131.256932278377,5.79657983779907,4.29761,100.0
ISR,2016,37671.5389138798,4.45978271860821,57.7990316850783,79.6531241815281,128.745353991867,5.80271005630493,4.59051,100.0
ISR,2017,41138.470964272,4.3469311670646,56.2801142540924,81.5811835871611,126.049460421008,6.00425004959106,4.74032,100.0
